No,ID,name,address,same address as evac site,comments,eligible_people,latitude,longitude,remarks
288,E1310800030111,亀戸保育園,東京都江東区亀戸6-54-2-101,,,,35.696523910861,139.83247779325,
289,E1310800031111,亀戸図書館亀戸第三児童館,東京都江東区亀戸7-39-9,,,,35.696971743176,139.83935370833,
290,E1310800032111,青少年交流プラザ亀戸第二保育園,東京都江東区亀戸7-41-16,,,,35.696755754922,139.83740688095,
291,E1310800033111,中央学院大学中央高等学校,東京都江東区亀戸7-65-12,,,,35.695881924473,139.83983971932,
292,E1310800034111,亀戸スポーツセンター,東京都江東区亀戸8-22-1,,,,35.700209826352,139.83658177281,
293,E1310800035111,亀戸中学校,東京都江東区亀戸9-2-2,,,,35.69530486197,139.8418150096,
294,E1310800036111,浅間竪川小学校,東京都江東区亀戸9-22-4,,,,35.698736976241,139.8417095,
295,E1310800037111,亀戸老人福祉センター（亀戸ふれあいセンター）,東京都江東区亀戸9-33-2-101,,,,35.699198185749,139.84198340376,
296,E1310800039112,古石場福祉会館古石場児童館,東京都江東区古石場1-11-11,,,,35.669263063146,139.79467192923,
297,E1310800040111,古石場文化センター,東京都江東区古石場2-13-2,,,,35.666910248364,139.7990366531,
298,E1310800042111,古石場保育園,東京都江東区古石場2-14-1-102,,,,35.666831462113,139.79986571097,
299,E1310800043111,深川小学校,東京都江東区高橋14-10,,,,35.685792920704,139.79944146296,
300,E1310800044111,深川北子ども家庭支援センター,東京都江東区高橋14-6,,,,35.685962567839,139.7992056,
301,E1310800045111,東京朝鮮第二初級学校,東京都江東区枝川1-11-26,,,,35.656414630879,139.8044716111,
302,E1310800047111,枝川幼稚園,東京都江東区枝川3-4-1-101,,,,35.659461268924,139.80862236441,
303,E1310800048111,枝川小学校,東京都江東区枝川3-5-3,,,,35.659675480734,139.80954556613,
304,E1310800049111,枝川区民館,東京都江東区枝川3-6-16,,,,35.658490610343,139.81029226441,
305,E1310800050111,東川小学校,東京都江東区住吉1-12-2,,,,35.688495359782,139.81275843518,
306,E1310800215111,特別養護老人ホームあそか園,東京都江東区住吉1-9-5,,,,35.687843,139.812103,
307,E1310800211111,こどもプラザ,東京都江東区住吉1-9-8,,,,35.687631506692,139.81258076997,
308,E1310800051111,江東公会堂（ティアラこうとう）,東京都江東区住吉2-28-36,,,,35.688454810754,139.8194748822,
309,E1310800052112,新砂保育園,東京都江東区新砂3-3-11,,,,35.666700933331,139.83287137467,
310,E1310800053111,八名川小学校,東京都江東区新大橋3-1-15,,,,35.686746232195,139.79540712883,
311,E1310800054111,森下文化センター,東京都江東区森下3-12-17,,,,35.685142032126,139.8021239822,
312,E1310800055111,森下保育園,東京都江東区森下3-14-6,,,,35.685976352273,139.80300064384,
313,E1310800055112,森下児童館,東京都江東区森下3-14-6,,,,35.686031856831,139.80299911474,
314,E1310800056111,深川第一中学校,東京都江東区森下4-9-22,,,,35.685255096532,139.80588346627,
315,E1310800057111,墨田工科高等学校,東京都江東区森下5-1-7,,,,35.685323510708,139.8072939822,
316,E1310800058111,深川一丁目保育園,東京都江東区深川1-6-15-101,,,,35.677158202378,139.79628530059,
317,E1310800214111,特別養護老人ホームむつみ園,東京都江東区深川2-1-12,,,,35.673744,139.797791,
318,E1310800059111,明治小学校,東京都江東区深川2-17-26,,,,35.676039883584,139.79822965767,
319,E1310800060111,中村中学高等学校,東京都江東区清澄2-3-15,,,,35.681347931966,139.79661214662,
320,E1310800061111,深川図書館,東京都江東区清澄3-3-39,,,,35.679150610625,139.79676211779,
321,E1310800062111,扇橋小学校,東京都江東区石島18-5,,,,35.681176268033,139.8117469,
322,E1310800063111,深川第四中学校,東京都江東区千石1-12-12,,,,35.678803212349,139.81248716996,
323,E1310800064111,川南小学校,東京都江東区千石2-9-12,,,,35.679763302911,139.81656816434,
324,E1310800065111,大江戸高等学校,東京都江東区千石3-2-11,,,,35.679460527539,139.81816374305,
325,E1310800066111,千田福祉会館千田児童館,東京都江東区千田21-18,,,,35.681009210651,139.81655384662,
326,E1310800067111,千田保育園,東京都江東区千田22-8,,,,35.680623750957,139.81655811077,
327,E1310800068111,つばめ幼稚園,東京都江東区扇橋3-20-13-101,,,,35.684525153506,139.81920741779,
328,E1310800069111,男女共同参画推進センター,東京都江東区扇橋3-22-2,,,,35.684102853468,139.82021786441,
329,E1310800072111,科学技術高等学校,東京都江東区大島1-2-31,,,,35.687163614273,139.82140621825,
330,E1310800071111,旧第三大島中学校,東京都江東区大島1-20-20,,,,35.685641555434,139.8252154117,
331,E1310800073111,第一大島小学校,東京都江東区大島2-41-4,,,,35.6897365,139.8253968,
332,E1310800074111,第二大島小学校,東京都江東区大島3-16-2,,,,35.690211624442,139.82992075727,
333,E1310800075111,城東高等学校,東京都江東区大島3-22-1,,,,35.69282268842,139.82927978472,
334,E1310800076111,第二大島中学校,東京都江東区大島3-27-18,,,,35.691867633203,139.83110179695,
335,E1310800077111,大島西中学校,東京都江東区大島4-1-23,,,,35.686346678719,139.82778927116,
336,E1310800078111,大島子ども家庭支援センター,東京都江東区大島4-1-37,,,,35.68734478926,139.8281787,
337,E1310800079111,大島第二保育園,東京都江東区大島4-1-6-130,,,,35.686762030492,139.83043247007,
338,E1310800080111,大島南央小学校,東京都江東区大島4-18-5,,,,35.687237789728,139.83158177909,
339,E1310800081111,大島第五保育園,東京都江東区大島4-21-3-101,,,,35.686219119399,139.83205101983,
340,E1310800082111,総合区民センター,東京都江東区大島4-5-1,,,,35.689077310762,139.82699866441,
341,E1310800083111,大島幼稚園,東京都江東区大島5-38-1,,,,35.687189510735,139.83594697116,
342,E1310800085111,旧大島南小学校（大島仮校舎）,東京都江東区大島5-52-15,,,,35.687001210731,139.8379703822,
343,E1310800213111,大島保育園,東京都江東区大島5-53-1-101,,,,35.687018224371,139.83705424272,
344,E1310800087111,大島第三保育園,東京都江東区大島6-1-6-130,,,,35.693374341845,139.83317604497,
345,E1310800089111,第四大島小学校,東京都江東区大島6-7-8,,,,35.691233553932,139.8340297533,
346,E1310800090111,大島児童館,東京都江東区大島7-28-1-104,,,,35.693458435472,139.8402068621,
347,E1310800092111,第三大島幼稚園,東京都江東区大島7-39-2-101,,,,35.691476635747,139.84377281656,
348,E1310800093111,大島第四保育園,東京都江東区大島8-12-20-101,,,,35.687322785234,139.83916437579,
349,E1310800094111,大島中学校,東京都江東区大島8-12-22,,,,35.686457023223,139.83985926388,
350,E1310800096111,東大島文化センター,東京都江東区大島8-33-9,,,,35.689754675388,139.84245656441,
351,E1310800097111,第五大島小学校,東京都江東区大島8-40-13,,,,35.688200275255,139.84463251104,
352,E1310800098111,第三大島小学校,東京都江東区大島9-5-3,,,,35.692580908679,139.84530420502,
353,E1310800099111,わかば保育園,東京都江東区大島9-7-8-101,,,,35.694034532211,139.84441562169,
354,E1310800104111,第二辰巳小学校,東京都江東区辰巳1-1-22,,,,35.64830137473,139.80844596726,
355,E1310800105111,辰巳児童館,東京都江東区辰巳1-1-36,,,,35.647514577706,139.80898481779,
356,E1310800100111,辰巳中学校,東京都江東区辰巳1-10-57,,,,35.646982900328,139.8117988406,
357,E1310800101111,辰巳第二保育園,東京都江東区辰巳1-10-65-101,,,,35.648975291174,139.81069048297,
358,E1310800102111,辰巳第三保育園,東京都江東区辰巳1-10-81-101,,,,35.648205459873,139.81142004299,
359,E1310800103111,辰巳小学校（辰巳幼稚園）,東京都江東区辰巳1-11-1,,,,35.646582610183,139.80997563558,
360,E1310800106111,潮見保育園,東京都江東区潮見1-29-15-101,,,,35.655630348661,139.81485616798,
361,E1310800107111,環境学習情報館（えこっくる江東）,東京都江東区潮見1-29-7,,,,35.655639551526,139.81167887546,
362,E1310800109111,深川第二中学校,東京都江東区冬木22-10,,,,35.676273160168,139.80062201851,
363,E1310800110111,東雲保育園,東京都江東区東雲1-8-5-101,,,,35.644941789839,139.80024394662,
364,E1310800111111,江東区児童・高齢者総合施設（グランチャ東雲）,東京都江東区東雲1-9-46,,,,35.649189489782,139.80348751779,
365,E1310800113111,ひばり幼稚園,東京都江東区東雲2-4-1-103,,,,35.642056136186,139.79805254893,
366,E1310800112111,東雲小学校,東京都江東区東雲2-4-11,,,,35.642525632807,139.799145082,
367,E1310800114111,東雲児童館,東京都江東区東雲2-4-4-102,,,,35.643327777777,139.79895742294,
368,E1310800115111,東雲第二保育園,東京都江東区東雲2-4-4-103,,,,35.643327565288,139.7993019818,
369,E1310800116111,東砂第三保育園,東京都江東区東砂1-5-3-101,,,,35.682152780556,139.84084617096,
370,E1310800117111,東砂小学校,東京都江東区東砂2-12-14,,,,35.683401473882,139.8442888826,
371,E1310800118111,東砂第二児童館,東京都江東区東砂2-13-13,,,,35.686029785308,139.84163064484,
372,E1310800119111,東砂保育園,東京都江東区東砂2-13-2-101,,,,35.685119489611,139.84173045998,
373,E1310800120111,東砂第二保育園,東京都江東区東砂2-6-4-101,,,,35.684455610701,139.8429791,
374,E1310800121111,第七砂町小学校,東京都江東区東砂3-21-5,,,,35.678896183034,139.8423691326,
375,E1310800122111,東砂福祉園,東京都江東区東砂3-30-6,,,,35.681048446741,139.8453425,
376,E1310800123111,東砂幼稚園,東京都江東区東砂4-20-1,,,,35.678386710123,139.8394234709,
377,E1310800124111,東砂スポーツセンター,東京都江東区東砂4-24-1,,,,35.679201889374,139.8395102822,
378,E1310800125111,東砂福祉会館東砂児童館,東京都江東区東砂7-15-3,,,,35.674506358462,139.8397020822,
379,E1310800126111,第二砂町小学校,東京都江東区東砂7-17-30,,,,35.674865437118,139.83871108597,
380,E1310800127111,東砂第四保育園,東京都江東区東砂7-17-35-101,,,,35.674116907586,139.83839161325,
381,E1310800128111,東高等学校,東京都江東区東砂7-19-24,,,,35.673743871365,139.83700456216,
382,E1310800129111,第五砂町幼稚園,東京都江東区東砂7-5-27,,,,35.671471074756,139.83879176851,
383,E1310800130111,第二砂町中学校,東京都江東区東砂8-10-9,,,,35.668362316022,139.83951576884,
384,E1310800131111,第五砂町小学校,東京都江東区東砂8-11-5,,,,35.667147535146,139.83890513557,
385,E1310800132111,南陽幼稚園,東京都江東区東陽2-1-14,,,,35.667460973256,139.81407336441,
386,E1310800133111,特別養護老人ホーム江東ホーム,東京都江東区東陽2-1-2,,,,35.665867555207,139.81500219965,
387,E1310800134111,南陽小学校,東京都江東区東陽2-1-20,,,,35.668442561202,139.81375234523,
388,E1310800135111,東陽中学校,東京都江東区東陽2-1-8,,,,35.666958665897,139.81395911176,
389,E1310800136111,教育センター東陽図書館,東京都江東区東陽2-3-6,,,,35.667216688107,139.81712754265,
390,E1310800137111,東陽区民館東陽子ども家庭支援センター,東京都江東区東陽3-1-2,,,,35.668587431441,139.80856695337,
391,E1310800138111,東陽保育園,東京都江東区東陽3-22-1-101,,,,35.669192235311,139.8137130162,
392,E1310800139111,東陽小学校,東京都江東区東陽3-27-12,,,,35.670500149578,139.8152625195,
393,E1310800140111,江東区文化センター,東京都江東区東陽4-11-3,,,,35.672353731624,139.81832666996,
394,E1310800141111,江東特別支援学校,東京都江東区東陽4-11-45,,,,35.67381293205,139.81780146312,
395,E1310800142111,東陽児童館,東京都江東区東陽5-16-13,,,,35.671406089481,139.8118288,
396,E1310800143111,深川高等学校,東京都江東区東陽5-32-19,,,,35.670980190241,139.81575792592,
397,E1310800144112,東陽高齢者在宅サービスセンター,東京都江東区東陽6-2-17,,,,35.67469377959,139.8124113822,
398,E1310800144111,東陽福祉会館,東京都江東区東陽6-2-17,,,,35.674755629597,139.81240821891,
399,E1310800146111,ホテルイースト２１東京,東京都江東区東陽6-3-3,,,,35.674544295077,139.8145891822,
400,E1310800147111,第二南砂中学校,東京都江東区南砂1-2-18,,,,35.677952507937,139.82127997585,
401,E1310800148111,第四砂町小学校,東京都江東区南砂2-13-18,,,,35.675026595145,139.822021,
402,E1310800149111,南砂第二保育園,東京都江東区南砂2-3-1-101,,,,35.670287210503,139.82200616441,
403,E1310800150111,旧南砂西小学校,東京都江東区南砂2-3-13,,,,35.672121242135,139.82130633128,
404,E1310800151111,南砂児童館,東京都江東区南砂2-3-17,,,,35.671073552592,139.82324757546,
405,E1310800152111,南砂中学校,東京都江東区南砂2-3-20,,,,35.673306549604,139.82370226223,
406,E1310800153111,南砂小学校,東京都江東区南砂2-3-21,,,,35.67187232386,139.82505737764,
407,E1310800154111,みどり幼稚園,東京都江東区南砂2-3-3-101,,,,35.672703809602,139.82289932473,
408,E1310800155111,南砂第三保育園,東京都江東区南砂2-3-3-102,,,,35.673343389173,139.82269341963,
409,E1310800156111,南砂第四保育園,東京都江東区南砂2-3-4-101,,,,35.672180961085,139.82346703855,
410,E1310800157111,南砂高齢者在宅サービスセンター,東京都江東区南砂2-3-5-102,,,,35.670863063139,139.82285116049,
411,E1310800158111,南砂第五保育園,東京都江東区南砂2-3-6-103,,,,35.67042884412,139.82388329745,
412,E1310800159111,第三砂町中学校,東京都江東区南砂3-10-3,,,,35.67022944969,139.82983419973,
413,E1310800160111,南砂子ども家庭支援センター,東京都江東区南砂3-14-1-101,,,,35.668872724841,139.83199699338,
414,E1310800161111,南砂第一保育園,東京都江東区南砂4-4-1-102,,,,35.674644389435,139.82853381779,
415,E1310800162111,第三砂町小学校,東京都江東区南砂6-3-13,,,,35.672609852687,139.83328181779,
416,E1310800163111,江東図書館,東京都江東区南砂6-7-52,,,,35.671833068421,139.83412283558,
417,E1310800164111,南砂さくら保育園,東京都江東区南砂6-8-3,,,,35.671202973629,139.8348557822,
418,E1310800165111,城東保育園,東京都江東区南砂7-9-11,,,,35.669831935982,139.83523090185,
419,E1310800166111,白河かもめ保育園,東京都江東区白河1-5-1-101,,,,35.683387745352,139.80013465244,
420,E1310800167111,ケイ・インターナショナルスクール,東京都江東区白河1-5-15,,,,35.682941176692,139.80036149967,
421,E1310800168111,白河保育園,東京都江東区白河1-7-1,,,,35.683200652769,139.79965728207,
422,E1310800169111,白河高齢者在宅サービスセンター,東京都江東区白河3-4-3-201,,,,35.68217756043,139.80579921659,
423,E1310800170111,元加賀小学校,東京都江東区白河4-3-19,,,,35.682097167999,139.80808543313,
424,E1310800171111,元加賀幼稚園,東京都江東区白河4-9-17,,,,35.682764651673,139.80768915046,
425,E1310800172111,数矢小学校,東京都江東区富岡1-18-7,,,,35.6728067966,139.79992708994,
426,E1310800173111,深川老人福祉センター（深川ふれあいセンター）平野児童館,東京都江東区平野1-2-3,,,,35.678455131852,139.79866954662,
427,E1310800174111,深川北スポーツセンター,東京都江東区平野3-2-20,,,,35.676906831783,139.8051606822,
428,E1310800175111,深川第六中学校,東京都江東区平野3-6-13,,,,35.678884704374,139.80569254418,
429,E1310800176111,豊洲シビックセンター,東京都江東区豊洲2-2-18,,,,35.654229406894,139.79526011772,
430,E1310800177111,豊洲北小学校,東京都江東区豊洲3-6-1,,,,35.658579607036,139.79797459259,
431,E1310800178111,芝浦工業大学（豊洲キャンパス）,東京都江東区豊洲3-7-5,,,,35.660881200336,139.79553622684,
432,E1310800179111,豊洲児童館,東京都江東区豊洲4-10-4-111,,,,35.65403905936,139.80276030257,
433,E1310800180111,深川第五中学校,東京都江東区豊洲4-11-18,,,,35.652316624053,139.79958745038,
434,E1310800181111,豊洲小学校（豊洲幼稚園）,東京都江東区豊洲4-4-4,,,,35.653851708098,139.79831787135,
435,E1310800182111,豊洲保育園,東京都江東区豊洲4-5-6-101,,,,35.654570928695,139.79927660581,
436,E1310800183111,豊洲西小学校,東京都江東区豊洲5-1-35,,,,35.651162612245,139.79496919047,
437,E1310800184111,豊洲子ども家庭支援センター,東京都江東区豊洲5-5-1-201,,,,35.653529532728,139.79601624669,
438,E1310800185111,北砂保育園,東京都江東区北砂1-1-4-101,,,,35.682371474695,139.8217633,
